comment_id,comment_text,like_count,reply_count,emojis
Ugy3c9PP-1Q0dy8gtNB4AaABAg,"Həyatımızda yer alan təsadüflər bəzən bizi çox sevindirir, bizə çox şey bəxş edir. Elə bu mahnı kimi. Təsadüfən izlədiyim bir videoda mu mahnı' nı eşitdim və dinləmək istədim, nəticədə bu gözəl, təsirli, duyğulu mahnı ilə tanış oldum. 
Dinlədikcə qəlbimdə oyanan hissləri sözlərlə ifadə edə bilmərəm, amma tək təlimə ilə  mahnı  möhtəşəmdir 🥲🖤
Vidalar çox acı olur, bəzənsə  sadəcə  dildə olur vidalar...🥀
Qəlbimiz vidalaşa bilmir...🥀
Çox çətindir həyatının bir parçası olan insanla istəmədiyin halda vidalaşmaq  çox çətin...😓
Bəlkə, bir görüş hər şeyi dəyişə bilər, çünki insanın gözləri dili ilə eyni şəkildə danışmır. ❤️‍🩹 Amma həyat buna imkan vermir və ən böyük qərarsızlığı yaşayır insan ...🥀
Allah heç bir kəsə  öz doğmaları  və dəyər verdiyi insanla  məcburi olaraq vidalaşmağı nəsib etməsin.🥲❤️‍🩹
📍🖇07.06.2025🖇📍
Unutmaram bu mahnını, yenə də dinlədikcə xatırlatsanız sevinərəm.",4,0,🥲🖤🥀🥀😓❤🩹🥀🥲❤🩹📍🖇🖇📍
UgxA9RQCsKS2aD2d9Zx4AaABAg,Muhteşem 👏👏👏,1,0,👏👏👏
Ugxjz6png6Nu6rrar9p4AaABAg,Hansisa filmdə səslənmişdi bu mahni. Soundtrack idi səhv eləmirəmsə.,0,0,
UgyasvvzDsooe3YICH14AaABAg,🧠🌪️...,1,0,🧠🌪
UgzNZ8kBUjJrovO6sT54AaABAg,Çox gözəl oxuyurr😍,1,0,😍
UgwOKpRO5aLisprYP1B4AaABAg,Superr ifa👍,1,0,👍
UgyVi2sQ0QnblrhwL9t4AaABAg,Möhtəşəm ifa ❤️,0,0,❤
Ugw_rkXB8ax5nlkIg3x4AaABAg,Dəhşətə gəlir insan,2,0,
UgzKvL8SkQ66L_nR1Fp4AaABAg,2025.05.27,1,0,
Ugx9YMkrCD9FmpT-UTJ4AaABAg,Bu gün elçi gəlmişdilər mənə bilmirəm nə olacaq amma mən bu xəyalı sənlə qurmuşdüm hələ də gec deyil gözdüyürəm amma bilirəm ki gələn deyilsən,1,0,
UgxSw3pocxV6bVgW2ed4AaABAg,Elza xanim bu mahniya gere cox saq olun son vida cox cetin olur😢❤❤❤,1,0,😢❤❤❤
Ugzn7lJNe3UaB9BirFB4AaABAg,2025 dinləyən var???,893,36,
UgwdVEnYF0IeNOJHgHt4AaABAg,2025 qulağ asanlar var?🥲,1,0,🥲
Ugw0C4mN_YFzXnn8Wu14AaABAg,👍🏻❤️🎉,0,0,👍🏻❤🎉
Ugx2UbcrFBoUhWGAhGV4AaABAg,Musiqimizi ne gune qoydular...,0,0,
UgyiucbE-bOVgG_p2Ip4AaABAg,Təkcə bu mahnıya görə Elzaya hərşeyi keçmək olar.Bu mahnı Azərbaycan tarixinin ən güclü 3 mahsınnan biridi!,2,0,
UgxGpkliJVLZ8JkZb3V4AaABAg,25.05.2025,0,0,
UgyNtMlp7eeHTjLnOlR4AaABAg,Ela.❤🎉,0,0,❤🎉
UgwoAdqEeERHxdn8wFB4AaABAg,2025 il 23 may 21.29 qoy xatirə qalsın,0,0,
UgzxgFB5k-qxobAaR4d4AaABAg,18:05:2025 ❤,0,0,❤
UgzhOYGdftxL14k3DqR4AaABAg,İnalmaz güzel bı şarkı çok duygulu cok güzel yok böyle sarkilar artık yazik,0,0,
UgyU0Tek-onAJRy3LMh4AaABAg,Butun şeirlərnin ustunnən xət çəkmək olar sadəcə bu ifasına görə,2,0,
UgwcptL9kDg2DnAnMwR4AaABAg,2025 də dinləyən var?,15,1,
UgzD1tqEx8wJ7mvoAuV4AaABAg,Ayriligin olub agah 🖤,0,0,🖤
UgzQwPkk7_JPPl2TK4F4AaABAg,"Yalvarıram, gəlmə sabah
Ayrılığın olub agah
İşlədəcək böyük günah
Bu son vida, bu son görüş
Yalvarıram, gəlmə sabah
Ayrılığın olub agah
İşlədəcək böyük günah
Bu son vida, bu son görüş
Kaş bu görüş olmayaydı
Güllərimiz solmayaydı
Səni məndən, səni məndən almayaydı
Bu son vida,bu son görüş...",1,0,
UgyL4GsRdhG_kqJ_lPl4AaABAg,Əvvələr bu mahnıya qulaq asıb deyirdim bu nə mahnıdıye amma indi bu mahnıdan çıxa bilmirəm,1,0,
UgzOtvQF_kZEhg-w_Ex4AaABAg,"Beynim susmur elə hey düşünür heç cür bir qərara gələ bilmir gelecek qayğısı üstümdəki basqı məndə olan gözləntilər öftəliklər məsuliyyətlər ətrafımdakı insanlar yüzlərlə cavabsız suallar bəlkələr , niyələr, kaşkilər imkan vermirlər yatmağa başa düşdünüz beyin susmur elə cavab axtarır",5,2,
Ugyj-POcK3wTwRZMQ7R4AaABAg,Sevirem seni Elza,0,0,
UgyrUGDYef3Hd42-X9B4AaABAg,Elza gördü belə əjdaha əsərlərine dəyər verən yoxdu o da tikdi bizim agzimizi,9,0,
UgwRs4sn4ZhFHZ5H8XV4AaABAg,❤,1,0,❤
UgyGnV8aYhV_bxJYzeB4AaABAg,Super mahnıdı bəyənin tez tez dinleyim,4,0,
UgxTq6vojzOumYrW1zl4AaABAg,"Həqiqətən Son defe olur bəzi şeylər 
son defe keçilir bir yoldan, son defe görülür bir üz, son dəfə eşidilir  bəzi səslər, ilk va son dəfə sevir bəzən  insan. En pisi de, son defe oldugunu bilə bilə  vida edirsən birinə",3,0,
UgzczhreaaZz24E5rKl4AaABAg,"Elza çox böyük sənətçidi, heyf ki bizi ərsəyə gətirə biləcəyi dünyaca sayılıb seçiləcək əsərlərdən məhrum buraxır.Düşünürəm ki, Azərbaycan tarixində gəlmis geçmiş ən yaxsi bəstəkar ola biləcək istedada və təhsilə sahibkən düşük şeirlər ilə yadda qalmağı niyə seçər bir insan? 

Son vida isə çox çox xüsusi bir ifadır. 4:42də Elzanın səsi mənə cox fərqli duygular hiss elətdirdi. Sadəcə bu ifa üçün belə cox böyük təşəkkürlərə və respectə layiqdi ❤",2,0,❤
UgyUQNKM1fy_liLNWIt4AaABAg,bu mahnını paylaşıb intihr edəcəyəm mütləq),1,4,
Ugx4E90lOfisaReY6Lp4AaABAg,Bilirsiz necədi həyatda hərşey ola bilər yəqinki sənində  qarşına başqa qadınlar çıxacağ amma mənim kimi yox çünki sənin hər sözünə inanırdım səf məndədi həmişə olduğu kimi,1,0,
Ugwp7qzVoU_9k6ck3dd4AaABAg,❤,0,0,❤
UgyoiLEJXkIk0F8r1Jp4AaABAg,2025 🤌,0,0,🤌
Ugzijvu5xzGpgjdqetR4AaABAg,Bu möhteşem bestedi.Gözel musigileri var Elza xanimin.ardi gelsin,0,0,
Ugz1uRfnSSU85Qn-tJt4AaABAg,Siz oxuyun. Dahi senetkarlardansiniz…,1,0,
UgxBSyMdWulCpbLQ-zJ4AaABAg,son vida birine veda etmek deilde ozunle vidalaşmamaq demekmiş..,2,0,
Ugx8NlfZP25FkZr3t_F4AaABAg,Belkede insanlar onun bu möhteşem sesine deyer vermediyine göre o heyvanlara konsert verdi,0,0,
Ugxb-Aliw1zSI1KXiJd4AaABAg,Bu mahninin izlenmesindeki az reqem bizim olkemizin ayibidi💔,2,0,💔
UgxIekQKz_o0aPKSbZR4AaABAg,"Əziz,Elza xanım Seyidcahan sizə nə yazsam belə kifayət etməz,ancaq, çox istəyərdim ki,siz yenidən öz əsərlərinizi bəstələyib ifa edəsiniz🤍",0,0,🤍
Ugyn_N-ZlGP93vagBkN4AaABAg,02:04,0,0,
Ugy-rBDUtHrLvZB-Hxp4AaABAg,"Hər dəfə ayrılanda bu mahnını dinlədiyim sevdiyimlə evlənirik😂🥰
#ElzaSeyidcahan yalvarıram bu musiqilərinə yenidən dön, şou deyil gücünü göstər❤",4,0,😂🥰❤
UgxJvTW_vrFW9yBBVa94AaABAg,"Возможно, последняя надежда в нашей жизни  это последнее препятствие на пути к прекрасной жизни...",0,0,
Ugy74iwLzPP5rw7jD414AaABAg,15.04.2025,0,0,
UgwOldapAGzM4ZQV8L54AaABAg,4:43,0,0,
UgwMBTC9wK5MIKNZXYV4AaABAg,tüylerimiz diken-diken...😔,0,0,😔
UgztzKs4lzwfvHuxFNR4AaABAg,😢,0,0,😢
UgxBCPG4F9DO0RFc9lx4AaABAg,Elza Seyidcahanin musiqilerine soz yoxdur. Gozel bestekardir.,0,0,
Ugwbtyxch6pSUrwrdFh4AaABAg,"Başı var oxumur 
Burda deyirler 😢",0,0,😢
UgzlLYx8hrTWblD6W7t4AaABAg,İlahiii çox gözəl musiqi və ifa❤,0,0,❤
UgxhzyDqsxGng_ThEgx4AaABAg,2025 dən salamlar,10,0,
UgxD2SwaQn7-eZl7L1l4AaABAg,V,0,0,
Ugy68u9uKaFOSUpWCk54AaABAg,❤ sənətkar,0,0,❤
UgzM53msH98QSrOYSEd4AaABAg,Bütün həyatımı və peşmanlıqlarımı xatırlaya xatırlaya quslaq asdım,0,0,
UgzuD8Er0jTGJcWshEd4AaABAg,Həmdə gözləri dola dola,0,0,
Ugz8nmgQVfd_eXXRCrJ4AaABAg,1:08 burdan çıxa bilmirəm,0,0,
Ugz7tAgUOmCzrWJKTvR4AaABAg,Son,1,0,
Ugze4xT9DnEyAVEQrDB4AaABAg,2025(6 aprel,0,0,
UgwbNQQeP5AMDjsz_Gx4AaABAg,"Bu mahnını sevdiyim insan öyrənmişdim,onda başa düşmürdüm mahnının sözlərini.Amma indi dərk edirəm.🥹",1,0,🥹
UgxmTkZ05GgmRcoCpz54AaABAg,2025 )),1,0,
UgyEAQMiVwBCiH1peHd4AaABAg,Son görüşü yaşamayan bu mahnın qədrini bilməz.,1,0,
UgzZEeRugkt1HGOw1CN4AaABAg,İnsan öz istedadından düzgün istiqamətdə  istifadə edəndə necə də möhtəşəm ❤,1,0,❤
UgzzL9Bwgp0A8GvqZ5h4AaABAg,"Elza xanım 10il öncə ""yenə o bağ olaydı ""oxuyanda demişdi məni bugün kimsə anlamayacaq. 10il keçib elza xanım. 4gündür yenə o bağ olaydı dinləyirəm. Sizin oxumağınız musiqi bacınızın oxumağı iliyə damara işləyir sizi 1 daha kəşf etdim",1,0,
UgywEaj2Mt5SuNbhwql4AaABAg,Bəyənin gəlim qulaq asım sizlə,32,0,
UgxNXAqiyK2xUOM23ap4AaABAg,bu mahnısı yaxşıdır. indi özünü qoyub dəli oğlanlığa....,0,0,
UgxyDg_RCL4wM9fhf054AaABAg,"Belə mahnıları qoy, sırf səndən danışılsın deyə iynələyici, diqqət çəkici sözlərlə axmaqca ""şeir"" adlandırılan şeylər bəstələ🤦. Əslində ölkəmizin nə qədər zövqsüz + axmaqlıqlarla qidalandığının göstəricisidir. Çünki bir insan sosial media hesbında  bu mahnını deyil də, Elza xanımın şeirlərini paylaşırsa keyfiyyətdən söz belə açıla bilməz😢",2,0,🤦😢
Ugzfi8BvHWRyXNllOAJ4AaABAg,"Elza həm bəstəkar, həm də müğənni kimi əladır. 
Kaş ki ""şeir"" yazmayaydı",0,0,
UgwFqM57xTMO-nUOxcR4AaABAg,"""son vida""mahnının özü kimi adıda adamda iz qoyur",0,0,
UgwVeSqR6FyDZMkrko14AaABAg,😑,0,0,😑
UgzjZaD5bLTTWBzzukB4AaABAg,Gozel ses adami aparir,1,0,
UgxXCYGfV-W0V75pxyZ4AaABAg,❤,0,0,❤
Ugw2MOywK6O9v3oj1q54AaABAg,Məncə Elza xanımı belə işlər görməkdən soyudan səbəb müasir şou-biznesin getdikcə daha pisləşməsidir…,2,0,
UgwRERogxQB4chKGywx4AaABAg,Spotify'da yoxdu😔👎🏻,1,0,😔👎🏻
Ugze4f5yv_4Mz3TflEx4AaABAg,Yalvarıram Gəlmə sabah❤,2,0,❤
Ugzq-NJSi3UzF5le0hR4AaABAg,təkcə elə bu mahnısına görə bütün o şeirlərini bağışlamaq olar Elza xanıma. füsunkardır.,1,1,
Ugy1VcDS7FK_YAw3I-p4AaABAg,"Şeirləri ilə ağzımızı bu mahnisi ilə hisslərimizi ""tikir""🥲",2,0,🥲
UgyHxYNGggJDx3fiqOt4AaABAg,"Gözəl xanım,böyük sənətkar,qəlb oxşayan musiqi,könül sızladan səs....",0,0,
UgzzLUGZI_7yCzPjrch4AaABAg,2025 helede gulag asan var)🎉,2,1,🎉
UgxsVHnT6uzAZpNJo9x4AaABAg,Mene catmir axı bele möhtəşəm.ifaci indi nie gic gic şerlər deyir,1,1,
UgxmAs-mwlUB2kX3lHV4AaABAg,Elza Seyidcahan yaşayan bir Efsanedir qedrini bilin eziz xalqim..,2,0,
Ugz6XHWLLBHw3HsBLk94AaABAg,Buda bəyənmədiyiniz elzanın ifası,1,0,
Ugy_spvkVkGKaftWPkJ4AaABAg,"İl 2048, hələ də dinləyirik... Hər bəyənidə geri dönüb bir daha dinləyəcəm...",22,0,
Ugy888GwXS0ebsLKew14AaABAg,çox gözəl səsi var bu mahnıya can verib Elza Seyidcahan ❤,1,0,❤
UgwAg75m22QJqXAhcLh4AaABAg,2025,2,0,
UgyOn31DkNzAHCPTsyB4AaABAg,💔,0,0,💔
UgxaWiDu8aILQwQE6Qp4AaABAg,Əsərdir bu😊,1,0,😊
UgzgsvcvxSG1XRERHSp4AaABAg,"Elza seyidcahan bu eserlerden big,tikim sizin agzinizi seirlerine nece dusdunnsen",4,0,
UgxoDxU-fDKwUlArnVJ4AaABAg,3:52😢,0,0,😢
Ugyfi0Cx4DQ-MyUoMzB4AaABAg,Başı var oxumur burda deyiblər😊,5,0,😊
Ugw0kU8At0m6xJVxRYl4AaABAg,Anam 14 gundu rəhməte gedib allah bütün dunyasini deyisenlere rəhmət eləsin,28,5,
UgxdIIcwT4R8-N9Legx4AaABAg,❤,0,0,❤
UgxLmpxW_gPJX0iU1lp4AaABAg,"Bu cür wedevr mahnını wedevr ifa eden senetkar,kawki weirler yazmayaydı........Ele mahnı,ele ifadiki her defesinde eyni heyecanla qulaq asırsan.....Ehsen...............",1,0,
UgwxGBNE8iW56ZRfBeZ4AaABAg,"Gördü ki, səviyyəli işlər görəndə heç kəsin vecinə deyil, o da şer yazmağa başladı, bir az da günahı özümüzdə görək bəlkə",7,0,
UgxHiW-rG6nms8Wsdnh4AaABAg,Belə oxuya bilirdinsə niyə camaatın ağzını tikdin🥲,2,0,🥲
UgzQO_bLHbccIV001M54AaABAg,Elza xanımın özünə hörmət edən vaxtları,1,0,
UgyjA0tToW6gogfZoYh4AaABAg,Bu mahnini oxuyan bir insan nece ele gic gic seirler yaza biler?,1,0,
UgyspEX8KgnDAMJCKCx4AaABAg,Elza xanlmln bestelediyi eserler mohtewemdir. Can sagllgl arzulaylram hormetli bestekarlmlza.,0,0,
UgzOqVvcE9HDYXZlInp4AaABAg,Kaş gündəmdə qalmaq üçün o qeribe biabırçı şerlərinizlə özünüzü aşağı salımaqdansa möhtəşəm səs və sənətinizlə zirvədə qalardı əz.,0,0,
Ugw_B4pgK6rAG6c7bvx4AaABAg,2025,0,0,
UgwRRnp8M6_ua0IC6EJ4AaABAg,…19.02.🤍,1,0,🤍
Ugwi8qU11Q4wvvPzvYd4AaABAg,babam rehmete getdi gece oldu men burdayam...,2,0,
UgyuzCt6bCdXIVTID654AaABAg,Əlaaa ifaaa🥲🥲❤️❤️,1,0,🥲🥲❤❤
UgypU3I-DxVTyHuoJQh4AaABAg,Bu mahni superdi,2,0,
UgyuAZQaY3QgpNEa9rt4AaABAg,Çox qəribə hisslər oyadır insanda...,2,0,
Ugw0fcm-pdsEMjUvrBF4AaABAg,Xalqın ağzını tikməmişdən qabağ Elza:,4,0,
UgxUIGrlrzhSy6AnA-R4AaABAg,R.,2,0,
UgwDZWgE_TfxRxS_sA94AaABAg,"Her defe dinleyende göz yaşlarımı saxlaya bilmediyim mahnıdır, onunla kecirdiyim acılı şirinli gunleri xatırladır mene amma, indi ayrıyıg arxa dayagım olan insan artıg yanımda deyil.🖤",3,0,🖤
Ugyf27kvsXSOArL63YV4AaABAg,Belə istedad başqa yerdə olsa dünya starı olardı,3,0,
UgwTOrRjZdAXWoruQop4AaABAg,Möhtəşəm,1,0,
UgwToubpPQau5tOkHQx4AaABAg,4:59 Şedevr,3,0,
UgyPOzSHQHNOfvrzyg94AaABAg,türkiyeden selam Mahnı çox gözəldir,2,0,
Ugxi8UFnKrH-q0P6mhN4AaABAg,Möhtəşəm.,1,0,
UgzKfHfNMAaqzAwL2v54AaABAg,"Qardaşımın son vidası
06.12.2024
Bir zəng gəldi: ""Qardaşın maşını əzib... gedək deyək.""
Çıxdıq yola – 4-5 saatlıq bir yol...
Yol boyu ürəyimdən keçən xatirələr, oxunan dualar:
“Sağ olsun... yarım olsun, amma sağ olsun...
Koma da olsa, yenə də sağ olsun...”
Beynimdə isə dayanmadan səslənən bir mahnı: ""Son vida...""
Axı niyə bu mahnı?
Niyə məhz bu mahnı?
Niyə beynimdə bu səsi dayandıra bilmirəm?..
Göz yaşlarım axırdı çarəsizcə,
özümü aldatmağa çalışırdım,
amma çatdıq...
Maşından düşdük, evin açıq pəncərəsindən anamın hayqırtısını, insanların axınını gördüm...
Və o an demək olar ki, anladım... amma yenə də anlamazdan gəldim.
Evin içinə girdim – qardaşım yox idi.
Bəli, yox idi...
Nə cənazəsi vardı, nə ölüsü, nə dirisi.
Yenə də içimdə bir ümid vardı...
İçəri girər-girməz:
""Başın sağ olsun, qardaşın hamımızın belini qırdı...""
Qucaqlaşmalar, qışqırıqlar...
Mən hələ də “axı nə baş verib?” deyə baxırdım – qardaşımı axtarırdım...
Ya ölüsünü, ya dirisini...
Və bir nəfər – ürəkli bir adam – dedi:
""Qardaşın ölüb... artıq həyatda yoxdur. Meyidi gətirirlər, yoldadı...""
Həmin an gözümün qarşısında qardaşım canlandı...
Beynimdə o mahnı yenidən səsləndi:
""Yalvarıram, gəlmə sabah... ayrılığın olub agah...""
Bəli...
Artıq anlayırdım:
Beynim mənə deyirmiş ki, hazır ol... bu son görüş, son vidadır...
07.12.2024
Bəli...
Sabaha yaxın meyit gəldi.
Son vida...
Son toxunuş...
Son baxış baş tutdu. 💔
Artıq həyatda yoxdur...
Bizə qalan sadəcə:
bir məzar,
bir neçə şəkil,
""əzilməmiş"" bir maşın
və
onunla bağlı xatirələrlə dolu, onsuz davam edən bir ömür...
Sevdiklərinizin qədrin bilin yoxsa mənim kimi son vidaya məhkum qalacaqsız...",9,0,💔
UgzIxX_RSEB_2H9SAzt4AaABAg,Prime elza,2,0,
Ugxrbk00BAdI58fAnCB4AaABAg,Millətin ağzını tikməmişdən öncə Elza Seyidcahan,1,0,
Ugw8qAS-DgfkSHfi9WV4AaABAg,"Bəli Elza xanımın bu mahnısını dinləyirəm hələdə, heyf indi şou biznesin lağ hədəflərindən biri olub. Hələ Bu gecə mahnısı da var. O da əladı.",1,0,
UgxTLjnsoG8sAFZpC5x4AaABAg,❤,2,0,❤
UgxIMZHtk0Yvt6vhXnh4AaABAg,Bütün Azərbaycan şokkee😅,2,0,😅
UgwylZlX82HL31c3NoZ4AaABAg,Möhtəşəm gözəl musiqi gözəl ifa❤❤🎉🎉,2,0,❤❤🎉🎉
UgzopFolCc0_9FzxGDh4AaABAg,Bucür Sənətkar Yapışıb Tikim Sökümnən,2,0,
Ugyo-0DJ0FsK4heQCFJ4AaABAg,Sən niyə şer yazmağa başladın axı? 100 ilin musiqilərinə nöqtə vuran ifadır bu.,5,0,
UgxdvhXmmLu2R9-xlpt4AaABAg,🥹😭❤️,2,0,🥹😭❤
UgwbzTKU6UdmXWxao8F4AaABAg,Həzin səs gözəl musiqi Möhtəşəm❤❤🎉🎉,1,0,❤❤🎉🎉
UgwXz_DW4MlOlHazhgh4AaABAg,elza Seyidcahan gözəlliyi deyilən bir şey var,1,0,
UgyuL1J_51unz3L48494AaABAg,2025,4,0,
UgwaHU31xAVLuZNlIG94AaABAg,Kas ozunu bu qeder hormetden salmazdin buralarda qalardin bele xatirlanardin,4,0,
UgzbI7rA-Dmrx7m7xoF4AaABAg,2025?,4,0,
UgzbNx9kN0y-VvqonKt4AaABAg,Onuda anlamadılar və o sadəcə anlamayanların dilindən şeirlərini yazmağa başladı...,3,0,
UgxLzE5HB1W_lwWhhMl4AaABAg,2025 hele qulaq asan var?,5,0,
UgydM0z_dvZRpY5m7gR4AaABAg,2025 kim qulaq asır?,4,0,
UgzqevXSUnyCoIEN2oJ4AaABAg,Var,1,0,
UgyBAeNQND82sdJBqpx4AaABAg,6 aydir nə səsini eşidirəm nə üzünü görürəm bu mahnıya yatıb dururam inşallah tez qayıdar san 😢çünki sənsiz yox kimiyəm 💔bilirem bir gün gelecek sen səni son nəfəsimə qədər gözləyəcəm 🥹sevdiyim 💔,2,1,😢💔🥹💔
UgyrBpEgl9prblMFjUR4AaABAg,ağzımızı tikməzdən önce Elza xanım;,5,0,
UgyCwKc9a86x4CaLf7x4AaABAg,"Sən nə boydasan axı.
Eşqdir, eşq.❤",1,0,❤
UgwEm66101MzZ5HRkGx4AaABAg,"Neqaretde 2 duygu yashanilir. Ilki feryad, ikincisi charesizlik..",7,0,
UgysEznmzT_asMzabc14AaABAg,"Necə ola bilər axı ""tikim sənin ağzını"" zibili ilə bu şah əsəri bəstələyən və oxuyan eyni insan olsun😢 1:08",21,3,😢
UgxmIdcdBdxl_6nrCWx4AaABAg,Son görüşə gəlməyə belə cesarəti olmadı,1,0,
UgxBW_TWn8i4Sw9ZljZ4AaABAg,Sadece mohtesem,2,0,
UgxXvp53XgCktEbEn254AaABAg,2025-də də qulaq asanlar..,5,0,
Ugzus27nNfbzdjHL79V4AaABAg,2025 kimlər var?,19,0,
Ugy9YvM_lE4rpa2qqVJ4AaABAg,Cox gozel mahnidi,3,0,
UgwZevVQmO6bFPCydp54AaABAg,Təkcə bu mahnısına xalq artisti adı düşür,5,0,
Ugxvxrg_5aq95vXKZjh4AaABAg,Kaş ...Kaş son vida olmayaydi.22.06.2021😢,3,0,😢
UgzCKKAXgDSeUTxUHS94AaABAg,Bu cür mahnılarna dəyər vermədik vaxtında günah bizdədi ona görə Buda Tikim sizin ağzınızı yöntəminə keçdi,2,0,
Ugx4aw_MrYBJS5nzyjF4AaABAg,Elza çok istedadlı və orijinal müğənnidir. Gic-gic şerlər yazmağı bu həqiqəti dəyişmir,2,0,
UgyKh9TA7iW7oHbeCHp4AaABAg,👍👍👍👍,2,0,👍👍👍👍
Ugw3DFVIDKzNxux-ngJ4AaABAg,2025 di ama səs məni 1998 1999 cu illərə babamın nənəmin yanına kəndimizə apardı 😢😢,3,0,😢😢
UgwD6JZPoveg7Z-oY8x4AaABAg,Oyy,1,0,
Ugzy86R1SI_Q9eWy1kR4AaABAg,Bu səfər ağzımızı tikmədi😒,1,0,😒
UgwOhkyX2qsGaHozXU94AaABAg,BELE MAHNILAR OXUUU,0,0,
Ugxe0qNYY5kDN85HDOp4AaABAg,🎉,0,0,🎉
UgztLi1YE6uZNM39sTt4AaABAg,dəlidən doğru xəbər buna deyirlər ?,0,0,
UgzuBycnHyGff_nasz14AaABAg,Qadına əhsən. Gözəl musiqisindən çox insanların mənasız şeylərə daha çox diqqət etdiyini sübut etdi.,4,0,
UgwKgttsbzOa0sxFrpF4AaABAg,Həyat gözəldir insanlar şərəfsizdi sadece,0,0,
UgxVXMXEKuNVcGxe_WR4AaABAg,Tiktokdan gələnlər👇🏿❤,0,0,👇🏿❤
Ugx7j363f1leIElg8qB4AaABAg,Heçolmasa bir sualliq ömür yașaya bilmisən?,1,0,
Ugy31-bp4Ic_6FnBhBV4AaABAg,👍👍👍👍👍❤❤❤,1,0,👍👍👍👍👍❤❤❤
UgxH1aJc-1hY5ny0vV94AaABAg,"""Baş var amma başın yiyəsi yoxdur""",1,0,
Ugxxv4KFOAmOD-mJftp4AaABAg,Son goruşumuz oldugunu bilsəydim hec buraxmazdim səni səni son nəfəsimə qədər sevəcəm sən məni anlamadin hec vaxt andımnan donmuyəcəm sən məni öldürdün Allah bağişlamiyacaq səni Əlvida buda bizim ucun yazdigim son sozlərdi Səni canimdan cox sevdim son nəfəsimə qederde səni sevəcəm sənə aid olacaq hərsey yoxluguna xəyanət eləmiyəcəm necəki and icdim bitdi onada and iciremki sənən basqasi olmuyacaq 13.03.2024 14.01.2025😔🥀,0,1,😔🥀
UgydhAbMDsm4vWbppf94AaABAg,Bu mahnilardan o gulunc sheirlere kececek qeder ne yashadiniz Elza xanim?😢,0,0,😢
UgwD2_uDU-FFg7V_BUp4AaABAg,"Ayrılmadığım sevgilimə,yaşamadığım ayrılığa amma yenə də yanan ürəyimə gəlsin bu ifa🥂",1,0,🥂
UgxI3a9QjfGcLe1PcDJ4AaABAg,2025 də qulaq asan var ?,338,17,
UgwQdLDLDT9dVxVi0994AaABAg,Bu mahnıya bizi qulaq asmağa məcbur edənlər... yəqin anladınız...,2,0,
UgyhCMWOvTkHfZnDAj94AaABAg,Elza Seyidcahan çox super müğənnidir. Sadəcə ciddi işlər etsə ölməz əsərləri olar. 2025-ci il.,2,0,
UgzDYiSVGdlsX5vqCEZ4AaABAg,TİKİM SİZİN MAHNINIZI,1,0,
Ugx4u4-mAPHSpAe92vt4AaABAg,Heyif o elzadan,0,0,
UgxT3NEhOBF_GJzJB214AaABAg,2025,0,0,
UgxQOz5R76XQyO9KOGl4AaABAg,Elza xanim gördüki sese senete deyer veren yoxdu. Başladı başqa yollarla gündəmdə qalmağa,1,0,
UgywjouHhsV8Oex8hPd4AaABAg,2025,0,0,
UgwNpsZxIL-PY0oT7l14AaABAg,2025💔,0,0,💔
UgyqsfBEqZIFONRIs5R4AaABAg,2025 də kim var bu şedevri dinləyən,348,8,
UgwecgV7E95K9pSE_qJ4AaABAg,qınayıb dəli adını qoşanları bilmirəm amma mən elza xanımı bu mahnısı ilə xatırlayacam,2,0,
Ugy8iqt8_JpSY_ASXnx4AaABAg,"Bu Şedevr əsər hara, ""tikim sizin ağzını"" hara. Heyf...",0,0,
UgztjuxGil-IchIcNR14AaABAg,2025 helede qulaq asıram...,8,0,
UgztihaN0QmFxgjKrG14AaABAg,"Açan çiçəklər ağlasın
Əsən küləklər ağlasın
Qərib ürəklər ağlasın
Üzümdə qalmayıb gülüş
Bu son vida, bu son görüş

Bu qədri can itirmisən
Nə arzular bitirmisən
Fələklə cəngə girmisən
Bacardığın qədər döyüş
Bu son vida, bu son görüş

Kədər gəlir nihan bizə
Qəhər verir cahan bizə
Pıçıldayır dəhan bizə
Ki qalxdığın qədər də düş
Bu son vida, bu son görüş",0,0,
Ugybo_47sqBHp0l4H6J4AaABAg,"2025 ,mən və bu "" son vida""",0,0,
UgwukZZiiCCW9XrcRPF4AaABAg,05.01.2025 02:20🥲,0,0,🥲
UgyKX_ql3h7_NEVF0Nl4AaABAg,"Eziz nenem ve babam kaş bu son görüş olmayaydi ,sizi menden almayaydi .sizin üçün cox darixiram..😢😢😢",2,0,😢😢😢
Ugwbqx4_o-6M9pRtKrR4AaABAg,2025 nələrsə dəyişəcək dedik dəyişmədi…🎶,0,0,🎶
UgwdyZS6FOGyqHlWRaZ4AaABAg,bu mahni heyqeten superdi,0,0,
UgzW8EKL2NU5yN--Ouh4AaABAg,🖤❤️‍🩹,1,0,🖤❤🩹
UgzXidCojMB1tdnzZ2F4AaABAg,2025 qulaq asanlar+,5,0,
Ugx39xKl80EiDbYEa0J4AaABAg,"Kaş sən heç şeir yazmayaydin,ele bu  mahnın ilə yadda qalaydin. Vaxtında getmək özü bir qalibiyyətdir.",0,0,
UgztuNLn8ZiLYfIYqdB4AaABAg,Gözün çıxsn bu mahnını dinlədəcəy hala saldğn üçün,1,0,
